fold,split,target_present,class_label,sample_id,source_file,confidence_lt_0_1_fraction,confidence_ge_0_5_fraction,zdr_saturation_fraction,ungated_phase_full_amplitude_fraction,gated_phase_amplitude_lt_0_1_fraction,gated_zdr_abs_mean_low_conf,ungated_zdr_abs_mean_low_conf,gated_rho_mean_low_conf,ungated_rho_mean_low_conf,confidence_mean,confidence_std,confidence_q01,confidence_q50,confidence_q99,confidence_min,confidence_max,zdr_scaled_mean,zdr_scaled_std,zdr_scaled_q01,zdr_scaled_q50,zdr_scaled_q99,zdr_scaled_min,zdr_scaled_max,rho_mean,rho_std,rho_q01,rho_q50,rho_q99,rho_min,rho_max,gated_zdr_mean,gated_zdr_std,gated_zdr_q01,gated_zdr_q50,gated_zdr_q99,gated_zdr_min,gated_zdr_max,gated_rho_mean,gated_rho_std,gated_rho_q01,gated_rho_q50,gated_rho_q99,gated_rho_min,gated_rho_max,gated_phase_amplitude_mean,gated_phase_amplitude_std,gated_phase_amplitude_q01,gated_phase_amplitude_q50,gated_phase_amplitude_q99,gated_phase_amplitude_min,gated_phase_amplitude_max
1,val,1,target,20260202_144433_beam1,20260202_144433,0.95125,0.024609375,0.0,1.0,0.95609375,0.000532266334630549,0.092649906873703,0.0018825158476829529,0.33579525351524353,0.03042287678949843,0.13933582615043158,0.0,1.8148821112617952e-08,0.9999664241075515,0.0,1.0,-0.007728892757388195,0.12348953877513083,-0.33675832867622374,-0.0014043092960491776,0.27324862241745007,-0.7798466682434082,0.4559918940067291,0.3641934906606366,0.21668680015871775,0.03839749120175839,0.32610751688480377,0.9999191838502884,0.00171887525357306,0.9999999403953552,-0.0005761806421501332,0.014172755521062428,-0.0489611168578267,-0.0,0.02417610872536898,-0.28585100173950195,0.13610145449638367,0.026748632024944437,0.1354589221450935,0.0,5.394451552120927e-09,0.9600195372104661,0.0,0.9999999403953552,0.026748632042549497,0.13545892227147216,0.0,5.394451108031717e-09,0.9600195962190644,0.0,0.9999999403953552
1,val,1,target,20260202_144433_beam2,20260202_144433,0.940625,0.02453125,0.0,1.0,0.953125,0.00069518166128546,0.09373974800109863,0.002273962367326021,0.3358045518398285,0.03381339102692262,0.14300022002745927,0.0,5.352716048179218e-09,0.9999382770061493,0.0,1.0,-0.007584504957863985,0.12926839512620147,-0.39226164788007734,-0.0028657984221354127,0.273021244108677,-0.7769946455955505,0.6400214433670044,0.3670645790713388,0.2155326291397699,0.04166960295289755,0.3308929353952408,0.9999358719587326,0.004252878949046135,1.0,-0.0019014622579876734,0.016149119006619136,-0.07378675542771815,0.0,0.020796691793948417,-0.15575610101222992,0.1377429962158203,0.029191811035049673,0.13784702859973513,0.0,9.996463656847254e-10,0.9340156412124634,0.0,1.0,0.029191810945167804,0.13784702808503554,0.0,9.996463656847254e-10,0.934015582203865,0.0,1.0
1,val,1,target,20260202_144433_beam3,20260202_144433,0.9340625,0.02796875,0.0,1.0,0.945390625,0.0006803693831898272,0.09210363030433655,0.002274141414090991,0.3404587209224701,0.035399815155039864,0.14410025994596198,0.0,1.7588790868217075e-08,0.9999999409914017,0.0,1.0,0.004793958965809253,0.13085199449169557,-0.39880646020174026,0.007587759988382459,0.3044671973586083,-0.6208467483520508,0.6066163778305054,0.37408371643108695,0.21844062600554634,0.04033503483980894,0.3379822075366974,0.9999408137798309,0.003154992125928402,1.0,-0.0004298369321387728,0.019919206916485917,-0.08684539385139942,0.0,0.05612479791045204,-0.20821316540241241,0.25871771574020386,0.030257365595422626,0.13761344123186275,0.0,6.557115295180438e-09,0.9187971961498267,0.0,1.0,0.030257365499893857,0.13761344065279407,0.0,6.557115295180438e-09,0.9187971961498267,0.0,1.0
1,val,1,target,20260202_144433_beam4,20260202_144433,0.939453125,0.025234375,0.0,1.0,0.950234375,0.0006954055279493332,0.09635007381439209,0.0021010038908571005,0.34040722250938416,0.034123713807851376,0.14457330266249424,0.0,3.257039526971539e-09,0.9999997049570084,0.0,1.0,0.01423063263187217,0.13143899974238588,-0.3690124502778053,0.02080249134451151,0.32849432379007354,-0.6667835116386414,0.7114847898483276,0.37324025604192684,0.216870896681795,0.04070479076355696,0.3373177945613861,0.9999815237522125,0.0010402404004707932,1.0,-0.00043565077894310565,0.016193353965671845,-0.06973079487681388,0.0,0.0369217896834016,-0.2297908514738083,0.18068549036979675,0.029947261525800274,0.14016198624866166,0.0,3.876732546093109e-10,0.9529567199945458,0.0,1.0,0.029947261435255834,0.14016198549385808,0.0,3.876732546093109e-10,0.9529567205905922,0.0,1.0
1,val,1,target,20260202_144433_beam5,20260202_144433,0.961796875,0.023515625,0.0,1.0,0.963515625,0.0007243640720844269,0.09957382082939148,0.0021365229040384293,0.33734002709388733,0.029068907379441563,0.13766080847968715,0.0,4.846687051696108e-09,0.9999996459484101,0.0,1.0,-0.002876030452355849,0.12899015920094015,-0.3119245851039886,-0.00462527247145772,0.3024855387210846,-0.6331449747085571,0.6343043446540833,0.3607839842703834,0.20727779630752635,0.04346545726060867,0.3285575807094574,0.9997618240118027,0.004298504441976547,0.9999998211860657,-0.0026787711196490714,0.020883504770163524,-0.07753646746277809,0.0,0.009725383566692494,-0.33255457878112793,0.03052532859146595,0.02551787678104299,0.13392335587945767,0.0,1.5820947885103465e-09,0.956745148897171,0.0,0.9999998211860657,0.025517876722894545,0.13392335551681955,0.0,1.582094899532649e-09,0.956745148897171,0.0,0.9999998211860657
1,val,1,target,20260202_144458_beam1,20260202_144458,0.94078125,0.024609375,0.0,1.0,0.948125,0.0005768469418399036,0.09533075243234634,0.0019929523114115,0.3373677134513855,0.032771812219555295,0.14115315127801448,0.0,5.9750493441868e-10,0.9999995279312134,0.0,1.0,-0.0007911884968663685,0.12724710568846465,-0.35961915194988253,0.0049055826384574175,0.29479873627424263,-0.6276432275772095,0.4681270122528076,0.36966515770018304,0.21988696523776896,0.03962637156248093,0.33198171854019165,0.9999163746833801,0.0028817271813750267,0.9999999403953552,-0.0007197957832986078,0.01800750937852955,-0.06338715948164463,0.0,0.024071626979857683,-0.26053935289382935,0.2610916197299957,0.02833373887978662,0.13464085266521575,0.0,2.4065680004348167e-10,0.9258141911029821,0.0,0.9999999403953552,0.02833373873326477,0.13464085170536474,0.0,2.4065680004348167e-10,0.9258141911029821,0.0,0.9999999403953552
1,val,1,target,20260202_144458_beam2,20260202_144458,0.93515625,0.024921875,0.0,1.0,0.943828125,0.0006998054450377822,0.09867426007986069,0.0022801675368100405,0.34200143814086914,0.03632073678513905,0.14678589840711015,0.0,9.904729481036156e-09,0.9999936270713806,0.0,1.0,-0.004554036837287718,0.1286345888351262,-0.3519010829925537,-0.004286052891984582,0.2932387024164201,-0.7343754172325134,0.6100379824638367,0.37641721655581933,0.22020359414140464,0.04148800767958164,0.3368661254644394,0.99994588971138,0.0027260002680122852,0.9999999403953552,-0.0018221364075357602,0.022492794988376794,-0.06339198611676693,0.0,0.014324019700288773,-0.4528100788593292,0.29562872648239136,0.030948500586991647,0.13846999381731817,0.0,2.6694619847944523e-09,0.9170073109865196,0.0,0.9999999403953552,0.030948500527172636,0.1384699934872034,0.0,2.6694619847944523e-09,0.9170073103904731,0.0,0.9999999403953552
1,val,1,target,20260202_144458_beam3,20260202_144458,0.93671875,0.026640625,0.0,1.0,0.943671875,0.0006862517911940813,0.09553124010562897,0.0023121873382478952,0.34236013889312744,0.034815065905378445,0.14287400470704423,0.0,1.2808820670784371e-08,0.9999992328882218,0.0,1.0,-0.001244539754972962,0.1248493323185829,-0.32397114127874377,0.00021886640752200037,0.2993162873387338,-0.5758179426193237,0.5487676858901978,0.37630058018487034,0.22051566609151305,0.039649553373456,0.3399253934621811,0.9999418258666992,0.004134174436330795,0.9999999403953552,7.742051076568959e-05,0.013420841178824014,-0.027649953812360763,0.0,0.02578076623380185,-0.359854519367218,0.29830148816108704,0.029899847993464207,0.13676085174491515,0.0,5.801948255168554e-09,0.9485971134901049,0.0,0.9999999403953552,0.029899847894395565,0.13676085102445082,0.0,5.801948255168554e-09,0.9485971134901049,0.0,0.9999999403953552
1,val,1,target,20260202_144458_beam4,20260202_144458,0.945078125,0.024296875,0.0,1.0,0.952421875,0.0005159159773029387,0.09112092107534409,0.0019529875135049224,0.3429146409034729,0.0319674852184829,0.14187122763833396,0.0,1.8921493261103706e-09,0.9999995869398117,0.0,1.0,0.0016977329950104546,0.11824246397923223,-0.29337926596403124,0.0032130302861332893,0.2945097979903222,-0.49758511781692505,0.6959049105644226,0.37399250836306236,0.21879738495365775,0.04446768287569285,0.3354077786207199,0.9999814033508301,0.001673640450462699,0.9999999403953552,0.0002902322544266606,0.009340722629903006,-0.02397606352344155,-0.0,0.03632545694708824,-0.1672215610742569,0.12004728615283966,0.02855010375752254,0.13841728245176074,0.0,5.946406145262984e-10,0.9556078320741653,0.0,0.9999999403953552,0.02855010374638109,0.13841728230403283,0.0,5.946406145262984e-10,0.9556078326702118,0.0,0.9999999403953552
1,val,1,target,20260202_144458_beam5,20260202_144458,0.957265625,0.02390625,0.0,1.0,0.96203125,0.000541234272532165,0.09361877292394638,0.0018915279069915414,0.34040960669517517,0.029050511075941456,0.13834721006849515,0.0,1.2366666024554718e-10,0.9999845987558365,0.0,1.0,0.006867864736883824,0.11996175695018753,-0.2681155171990395,0.0019004099303856492,0.3099300193786624,-0.6381897926330566,0.6645216941833496,0.36515568096110657,0.21194602482887034,0.041503745019435885,0.32866860926151276,0.9998331671953201,0.0044769239611923695,0.9999998807907104,-0.00072106354728874,0.011129713079183383,-0.038681788556277755,0.0,0.014138795901089959,-0.15683305263519287,0.15843452513217926,0.025753109875772486,0.13532660944228908,0.0,2.995663786475866e-11,0.9433064043521882,0.0,0.9999995827674866,0.025753109831239497,0.13532660922006817,0.0,2.995663786475866e-11,0.9433064043521882,0.0,0.9999995827674866
1,val,1,target,20260202_144506_beam1,20260202_144506,0.9453125,0.024375,0.0,1.0,0.95109375,0.0005386784323491156,0.08912298828363419,0.002092980081215501,0.33871185779571533,0.03185935571751152,0.1383636455368221,0.0,7.132402307652441e-11,0.9999959874153137,0.0,1.0,-0.0003747329091444129,0.11910811172316156,-0.31813074350357057,0.0033068410120904446,0.27817710280418434,-0.7364457249641418,0.47741755843162537,0.3677141659288463,0.21243835876792722,0.04174370646476746,0.33282652497291565,0.9999197125434875,0.0035266559571027756,1.0,-8.836192025631359e-05,0.012043447053270036,-0.053966489657759666,0.0,0.033890158422291324,-0.15700432658195496,0.13763563334941864,0.02678684912422512,0.13065918027354603,0.0,2.7605100497152257e-11,0.9601790094375624,0.0,1.0,0.026786849126037512,0.1306591802187953,0.0,2.7605100497152257e-11,0.9601790684461607,0.0,1.0
1,train,1,target,20260202_144637_beam1,20260202_144637,0.94453125,0.02671875,7.8125e-05,1.0,0.950703125,0.00048773823073133826,0.09160927683115005,0.0017718290910124779,0.3325550854206085,0.03219197226617199,0.14222609538899605,0.0,9.652493249134864e-10,0.9999674862623215,0.0,1.0,0.012640478310628351,0.1391120459871643,-0.3390686002373695,0.01635405607521534,0.37837646752595905,-1.0,0.9738168716430664,0.36115263656864044,0.21207770120650418,0.0388983516395092,0.32672224938869476,0.99991679251194,0.0035028497222810984,0.9999998807907104,0.0004941033146981238,0.06080419296734829,-0.05591453131288287,0.0,0.08801719129085604,-0.7966182827949524,0.902932345867157,0.02601821641571902,0.12571580756507544,0.0,3.0950708662658144e-10,0.83065079033375,0.0,0.9999998807907104,0.02601821636000347,0.12571580717843592,0.0,3.0950708662658144e-10,0.8306507313251517,0.0,0.9999998807907104
1,train,1,target,20260202_144637_beam2,20260202_144637,0.9384375,0.027890625,0.0,1.0,0.944375,0.00046234665205702186,0.09004688262939453,0.0018169853137806058,0.34067490696907043,0.03508493207849785,0.14765826502129104,0.0,3.903502868163322e-11,0.999999822974205,0.0,1.0,0.01513042004827474,0.13201174213645786,-0.2663428810238838,0.00678626075387001,0.4352167683839798,-0.6163477301597595,0.8883155584335327,0.37246345479015874,0.21527711483353337,0.040035966336727145,0.33647529780864716,0.9999370074272156,0.002570691518485546,0.9999998807907104,0.0040853809046871754,0.048720502246911934,-0.050715913735330104,0.0,0.15077378973364863,-0.24682629108428955,0.8771539330482483,0.029344037743120187,0.13454900398880137,0.0,1.7266162458118295e-11,0.8795635026693346,0.0,0.9999998807907104,0.02934403767509833,0.1345490035376498,0.0,1.7266162458118295e-11,0.8795635020732882,0.0,0.9999999403953552
1,train,1,target,20260202_144637_beam3,20260202_144637,0.936640625,0.028984375,0.0,1.0,0.941484375,0.0004349524970166385,0.0906936302781105,0.0017509590834379196,0.3426593542098999,0.03608434747745553,0.15051516564227166,0.0,1.732165166856703e-08,0.9999991738796234,0.0,1.0,0.013104087565174928,0.12925724193394403,-0.2641589763760567,0.005746279144659638,0.38367581397295014,-0.6841071844100952,0.8737953901290894,0.3752068184605059,0.2177357631826476,0.038162362277507786,0.33932727575302124,0.9999368214607238,0.0008991895592771471,0.9999999403953552,0.004100954860282128,0.042368911877942755,-0.005126828392967581,0.0,0.15228372454643252,-0.2679879665374756,0.7982624173164368,0.030006186030913474,0.13694429863627086,0.0,3.0068723066989378e-09,0.898774849176407,0.0,0.9999999403953552,0.030006185984874086,0.13694429830673663,0.0,3.0068725287435427e-09,0.898774849176407,0.0,0.9999999403953552
1,train,1,target,20260202_144637_beam4,20260202_144637,0.942109375,0.028359375,0.0,1.0,0.9490625,0.0005191834643483162,0.09192385524511337,0.0018640861380845308,0.3368268609046936,0.03423058721991069,0.14551795789722885,0.0,3.106117318907309e-08,0.9999992328882218,0.0,1.0,0.013531414612526937,0.12922139045034278,-0.2929401549696922,0.011842586100101471,0.3793389472365381,-0.5609273910522461,0.9428634643554688,0.3670526854558193,0.21077768757361423,0.04172436304390431,0.33078955113887787,0.9999792575836182,0.004368135239928961,0.9999999403953552,0.001730180858380002,0.035336457883267156,-0.049888553693890565,0.0,0.11956001475453393,-0.4874098300933838,0.69868403673172,0.028458407190464018,0.1337861121404727,0.0,5.402133407272913e-09,0.8984485852718381,0.0,0.9999999403953552,0.028458407154352237,0.13378611178588437,0.0,5.402133407272913e-09,0.8984485852718381,0.0,0.9999999403953552
1,train,1,target,20260202_144645_beam1,20260202_144645,0.94921875,0.024453125,0.0,1.0,0.951875,0.0006099430029280484,0.09153422713279724,0.001996722538024187,0.33739182353019714,0.03106187195081541,0.13967384671941288,0.0,7.610647528855097e-11,0.9999761605262757,0.0,1.0,-0.002708250769740879,0.12230364333110895,-0.35302084058523175,0.0041994818020612,0.2645999714732174,-0.6691392660140991,0.44675907492637634,0.3672700656376082,0.21652730603608772,0.04349520768970251,0.3283723443746567,0.999914231300354,0.0006577680469490588,1.0,0.00044587557221699095,0.013931193073027004,-0.04022713832557201,-0.0,0.038410220779478595,-0.1241859570145607,0.18943171203136444,0.027481021254900907,0.13551786652874603,0.0,3.5428226324851764e-11,0.948983052372936,0.0,1.0,0.027481021159745732,0.1355178657933919,0.0,3.5428226324851764e-11,0.9489829933643377,0.0,1.0
1,train,1,target,20260202_144645_beam2,20260202_144645,0.940625,0.024609375,0.0,1.0,0.951875,0.000904646294657141,0.09719597548246384,0.002481253584846854,0.3409363925457001,0.03403542877259698,0.14365149407836017,0.0,7.517140798718458e-10,0.9998828089237214,0.0,1.0,-0.011293407548153311,0.13651866033393795,-0.44317995488643647,-0.009864901192486286,0.3121512886881828,-0.7752926349639893,0.5916029214859009,0.3728241707877714,0.22073154532931968,0.0371704775467515,0.3311711400747299,0.9999386072158813,0.0028388325590640306,1.0,-0.00013692385557115765,0.026891058469405996,-0.06292760737240315,0.0,0.0339738849923015,-0.19537240266799927,0.48395705223083496,0.029489756855087704,0.13743376373034694,0.0,1.1624886470107398e-10,0.9166708409786231,0.0,1.0,0.029489756910491653,0.1374337638730673,0.0,1.1624885776218008e-10,0.9166708409786231,0.0,1.0
1,train,1,target,20260202_144645_beam3,20260202_144645,0.936953125,0.0265625,0.0,1.0,0.94875,0.0007745667826384306,0.09614692628383636,0.002314236480742693,0.3473166227340698,0.03448858484144582,0.14413114636572483,0.0,4.356709215613819e-09,0.9999870181083679,0.0,1.0,-0.0038244717692171547,0.13334612752411565,-0.41987934082746503,0.0003543092170730233,0.29329554319381723,-0.7208571434020996,0.6462741494178772,0.37976568880640116,0.2189030129199639,0.0424586632847786,0.3391930162906647,0.9999398624897003,0.0023304889909923077,0.9999999403953552,-0.0006404303294363343,0.0185365229959268,-0.06680203393101693,0.0,0.030605516396462917,-0.3148018717765808,0.26219406723976135,0.029630051314375586,0.13732924637130603,0.0,4.496465699777019e-11,0.9377341926097873,0.0,0.9999999403953552,0.029630051188618774,0.1373292455647316,0.0,4.496465699777019e-11,0.9377341926097873,0.0,0.9999999403953552
1,train,1,target,20260202_144645_beam4,20260202_144645,0.9471875,0.024765625,0.0,1.0,0.953671875,0.0006476619746536016,0.0911976769566536,0.0019536034669727087,0.34582507610321045,0.03210981222875551,0.14272948664572516,0.0,4.939165165751547e-08,1.0,0.0,1.0,-0.0028382404418551845,0.12132223467788941,-0.30872542679309845,0.0010917024919763207,0.2975602886080743,-0.5472327470779419,0.686177134513855,0.37541105273623543,0.21983351619459102,0.04195962700992823,0.3374186307191849,0.9999819999933243,0.0013455464504659176,0.9999999403953552,-4.808781712494495e-05,0.013263737411421664,-0.041844939179718495,0.0,0.03648919861763716,-0.26709479093551636,0.1621181219816208,0.028261523613652306,0.1386976869311221,0.0,8.530543382789801e-09,0.9503156054019929,0.0,0.9999999403953552,0.02826152356152653,0.13869768649673767,0.0,8.530543382789801e-09,0.9503156644105912,0.0,0.9999999403953552
1,train,1,target,20260202_144710_beam1,20260202_144710,0.937109375,0.024140625,0.0,1.0,0.94609375,0.0006551001570187509,0.09526669234037399,0.002186333294957876,0.34760260581970215,0.03336153847228684,0.1388247474522615,0.0,3.4410598814815785e-09,0.9999995279312134,0.0,1.0,0.0013662180940566416,0.12966263293714753,-0.39160190045833587,0.00744785089045763,0.28201309233903893,-0.7182149291038513,0.5118207931518555,0.3803884421026123,0.2209421649490059,0.04064305160194635,0.34393933415412903,0.9999182224273682,0.001156227895990014,0.9999999403953552,4.272529773700518e-05,0.01581310534724301,-0.057727016694843765,0.0,0.04927188023924832,-0.32016000151634216,0.15730468928813934,0.028806727157224918,0.13318816844542783,0.0,2.384010322487029e-09,0.9754526650905609,0.0,0.9999999403953552,0.02880672716250581,0.13318816841426048,0.0,2.384010544531634e-09,0.9754526644945145,0.0,0.9999998807907104
1,train,1,target,20260202_144710_beam2,20260202_144710,0.934296875,0.025859375,0.0,1.0,0.94375,0.0006001903093419969,0.09284312278032303,0.0020308399107307196,0.34237363934516907,0.03371509469265169,0.13836230650214296,0.0,1.0261259897337283e-10,0.9999642407894135,0.0,1.0,-0.009737101939440294,0.13434504871188313,-0.4458929559588432,-0.004992613103240728,0.2697431147098541,-0.7996560335159302,0.5054402947425842,0.3762940634590632,0.22224275748935998,0.03987652774900198,0.3365170806646347,0.9999367040395737,0.0022801938466727734,0.9999999403953552,-0.0029273030741509888,0.017196595319482758,-0.091627182289958,0.0,0.011491249930113561,-0.24574172496795654,0.1234801784157753,0.02890441458252257,0.13220729661315994,0.0,2.4071329998709423e-11,0.9528494060039521,0.0,0.9999999403953552,0.0289044145037706,0.13220729602449474,0.0,2.4071328263985947e-11,0.952849464416504,0.0,0.9999999403953552
1,train,1,target,20260202_144710_beam3,20260202_144710,0.93640625,0.023828125,0.0,1.0,0.9428125,0.0005061200354248285,0.09209613502025604,0.0017911884933710098,0.33999577164649963,0.03309324137163297,0.13832942805940238,0.0,1.4018573857299543e-08,0.9999811762571335,0.0,1.0,-0.002523399055170952,0.12667896794968203,-0.3713065844774246,0.004020069492980838,0.2771925282478333,-0.7452788352966309,0.4795057773590088,0.37417276293072066,0.2196892316656206,0.040830654725432396,0.3381921947002411,0.9999399781227112,0.004139923956245184,0.9999999403953552,-0.00067342999828784,0.013346975852945161,-0.062498586475849154,0.0,0.02588307198137045,-0.11715497821569443,0.2044028490781784,0.028592746434562652,0.13206958020395132,0.0,9.715286353184638e-10,0.9681492900848389,0.0,0.9999999403953552,0.028592746315924584,0.13206957930562374,0.0,9.715286353184638e-10,0.9681492310762405,0.0,0.9999999403953552
1,train,1,target,20260202_144710_beam4,20260202_144710,0.94703125,0.024140625,0.0,1.0,0.95015625,0.0004821614711545408,0.09271115064620972,0.0016296992544084787,0.3349516689777374,0.03021958965522411,0.1358037379586877,0.0,5.40516520430856e-09,1.0,0.0,1.0,0.0006480097097028281,0.1180855950134278,-0.3125575193762779,0.007234362885355949,0.26240761905908594,-0.5276325345039368,0.45991867780685425,0.3662599981081803,0.21796599798028726,0.03894038025289774,0.32998375594615936,0.9999796152114868,0.003907298669219017,1.0,0.0005942075294753007,0.010600714513302297,-0.02937689764425158,0.0,0.03662081249058252,-0.12631624937057495,0.130298912525177,0.02671714554576655,0.13153051572847194,0.0,1.064294097297136e-09,0.981829617023468,0.0,1.0,0.026717145460659397,0.13153051499610696,0.0,1.064294097297136e-09,0.9818295574188233,0.0,1.0
1,train,1,target,20260202_144718_beam1,20260202_144718,0.94375,0.0246875,0.0,1.0,0.948125,0.0006107289809733629,0.0940667986869812,0.0019683600403368473,0.3416483700275421,0.03273416452173146,0.1406654075941539,0.0,4.612183079899523e-09,0.9999429386854172,0.0,1.0,-0.007281921457616818,0.12976738894874543,-0.41693084090948107,0.0009183349902741611,0.2622730228304864,-0.7345757484436035,0.44049400091171265,0.3722740884171344,0.21495440818834038,0.042512167990207676,0.33626921474933624,0.9999189972877502,0.0016705453163012862,0.9999999403953552,-0.0009752677325765703,0.016320872349193914,-0.08703833237290383,0.0,0.03952367220073944,-0.2147713303565979,0.12450764328241348,0.02799229142329599,0.13361681314678556,0.0,2.3928276027262996e-10,0.9777417832612991,0.0,0.9999999403953552,0.027992291392754165,0.1336168129959041,0.0,2.3928276027262996e-10,0.9777417838573456,0.0,0.9999998807907104
1,train,1,target,20260202_144718_beam2,20260202_144718,0.941484375,0.024453125,0.0,1.0,0.95,0.0006563044153153896,0.09444982558488846,0.001978855347260833,0.33901962637901306,0.03401109000176969,0.14297933570575494,0.0,2.3355746225917073e-09,0.9999982887506484,0.0,1.0,-0.013834955672425337,0.1332727275471217,-0.42611449778079985,-0.010229108389467001,0.27239450901746765,-0.7614943385124207,0.5922170877456665,0.3686080885582396,0.21372596539677743,0.039597645290195944,0.3338141590356827,0.9999380111694336,0.0015360127435997128,0.9999999403953552,-0.003008273769034913,0.0252410289350833,-0.11991663470864296,0.0,0.03868863910436647,-0.40778207778930664,0.11478523910045624,0.02818074783487958,0.13349258784575216,0.0,5.289956250820183e-10,0.9220957809686661,0.0,0.9999999403953552,0.02818074782621019,0.13349258776658743,0.0,5.289956250820183e-10,0.9220957809686661,0.0,0.9999999403953552
1,train,1,target,20260202_144718_beam3,20260202_144718,0.94234375,0.025078125,0.0,1.0,0.9478125,0.0006053012330085039,0.09126465022563934,0.0018825593870133162,0.3376467525959015,0.03392214139147494,0.14412018861090295,0.0,5.897096588824979e-09,0.9999579858779908,0.0,1.0,-0.001238114045700982,0.11968306393971044,-0.3109376510977745,8.84603250597138e-05,0.2737514075636864,-0.6116865873336792,0.5611122846603394,0.36925841864109316,0.21547897112502917,0.04148784372955561,0.3320249319076538,0.9999419504404068,0.0026774464640766382,0.9999999403953552,0.001228134670783252,0.01972100186799982,-0.023288101758807897,0.0,0.08147844530642034,-0.27272915840148926,0.2925204634666443,0.028804749062660437,0.1358679354715271,0.0,2.0308044135219916e-09,0.9351876437664032,0.0,0.9999999403953552,0.028804748949846654,0.13586793463134775,0.0,2.0308046355665965e-09,0.9351876437664032,0.0,0.9999999403953552
1,train,1,target,20260202_144718_beam4,20260202_144718,0.94671875,0.024921875,0.0,1.0,0.951640625,0.00043161751818843186,0.09031804651021957,0.0015780386747792363,0.3357566297054291,0.03028865215540877,0.13859220616031478,0.0,1.6693181947857738e-08,0.999985778927803,0.0,1.0,0.005604406023653894,0.11619925994285467,-0.26934454202651975,0.006887694820761681,0.289270128309727,-0.4794456362724304,0.5432078242301941,0.36658570873412827,0.2146027842453104,0.04183288704603911,0.3315979242324829,0.9999810457229614,0.005251982714980841,0.9999999403953552,0.001246424949158161,0.013348481260551028,-0.0058528786385431885,-0.0,0.0496885170042515,-0.2210712432861328,0.17671045660972595,0.026796088638399565,0.13399082230078,0.0,2.474526361595508e-09,0.9459806734323501,0.0,0.9999999403953552,0.026796088581060095,0.13399082182499758,0.0,2.474526361595508e-09,0.9459806734323501,0.0,0.9999999403953552
1,test,0,background,20260204_100739_beam1_az001,20260204_100739,0.953515625,0.021484375,0.0,1.0,0.96,0.0004406031221151352,0.08740124106407166,0.0018115894636139274,0.333698034286499,0.029257978261651642,0.13424097953297917,0.0,3.204052134719859e-08,0.9999425256252289,0.0,1.0,-0.0005969635225463143,0.1266919260368154,-0.29591769695281983,-0.005203904816880822,0.33727154254913355,-0.5167669057846069,0.9752081036567688,0.3555917373036027,0.20269016139604776,0.042034084275364876,0.3237486630678177,0.9999091172218323,0.0022182313259691,1.0,-0.0011140522180364506,0.029970742674120386,-0.07095734775066376,0.0,0.0482850766927007,-0.42192506790161133,0.3967658579349518,0.02347747010922467,0.12608471770888943,0.0,1.4099994061211873e-08,0.9995067268610001,0.0,1.0,0.023477470052997815,0.12608471720310652,0.0,1.4099994061211873e-08,0.9995067268610001,0.0,1.0
1,test,0,background,20260204_100739_beam1_az010,20260204_100739,0.955078125,0.026875,0.0,1.0,0.95765625,0.00044553488260135055,0.09332168102264404,0.0014368778793141246,0.33151644468307495,0.031939463929786104,0.14509196740018265,0.0,3.428573647212829e-09,0.9999231708049774,0.0,1.0,-0.0021776893697148126,0.13035260296054557,-0.36116130530834195,0.0019353613024577498,0.297322713136673,-0.6358325481414795,0.5451933741569519,0.35685596012948734,0.20858567077375748,0.036911125034093856,0.3239806890487671,0.9996395748853684,0.0037285590078681707,0.9999999403953552,-0.0015888685473591613,0.04445677343109209,-0.2514731606841087,0.0,0.1299795651435853,-0.5124732851982117,0.20544712245464325,0.027556120942620478,0.13951054872531318,0.0,1.5354372218112644e-09,0.964659694433213,0.0,0.9999997019767761,0.027556120919616,0.1395105486006683,0.0,1.5354372218112644e-09,0.964659694433213,0.0,0.9999997019767761
1,test,0,background,20260204_100739_beam1_az019,20260204_100739,0.95828125,0.019296875,0.0,1.0,0.963828125,0.000468100537545979,0.09497164189815521,0.0015674233436584473,0.3386191725730896,0.025156999830814923,0.12585916390666488,0.0,7.672247837042789e-10,0.999889771938324,0.0,1.0,-0.010487675288972582,0.1445223926445843,-0.4423606815934181,-0.007694023661315441,0.2916772612929347,-0.9346812963485718,0.5246576070785522,0.36098590431184674,0.20497708851461427,0.04178100693970919,0.3294675946235657,0.999923825263977,0.0016081285430118442,0.9999999403953552,-0.006869793582588543,0.06681384379882102,-0.09512290976941569,-0.0,0.007403131788596513,-0.9063171148300171,0.04364543408155441,0.02179024955260208,0.12339059965123361,0.0,4.5672823162368203e-11,0.9427146011590961,0.0,0.9999999403953552,0.021790249580869635,0.12339059987863842,0.0,4.5672823162368203e-11,0.9427146011590961,0.0,0.9999999403953552
