sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,target_present,raw_score,pred_range_index,pred_velocity_index,true_range_index,true_velocity_index,localization_ok,roi_quality,polarimetric_confidence
20260204_100739_beam3_az127,20260204_100739,3,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az127.mat,0,0.17230111,49,69,-1,-1,False,0.7808361,0.20704468
20260204_100739_beam3_az136,20260204_100739,3,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az136.mat,0,0.81937474,60,62,-1,-1,False,0.7606683,0.1765228
20260204_100739_beam3_az145,20260204_100739,3,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az145.mat,0,0.42480615,46,68,-1,-1,False,0.8125856,0.20169194
20260204_100739_beam3_az154,20260204_100739,3,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az154.mat,0,0.8586074,50,64,-1,-1,False,0.7347799,0.41547227
20260204_100739_beam3_az163,20260204_100739,3,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az163.mat,0,0.5741031,44,67,-1,-1,False,0.73768675,0.22473405
20260204_100739_beam3_az172,20260204_100739,3,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az172.mat,0,0.7942727,54,67,-1,-1,False,0.7179265,0.2752149
20260204_100739_beam3_az181,20260204_100739,3,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az181.mat,0,0.28372604,38,61,-1,-1,False,0.75714165,0.28855214
20260204_100739_beam3_az190,20260204_100739,3,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az190.mat,0,0.75614953,66,61,-1,-1,False,0.69961566,0.23933336
20260204_100739_beam3_az199,20260204_100739,3,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az199.mat,0,0.8277727,47,62,-1,-1,False,0.7937078,0.22910698
20260204_100739_beam3_az208,20260204_100739,3,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az208.mat,0,0.63852817,51,67,-1,-1,False,0.62120247,0.30638176
20260204_100739_beam3_az217,20260204_100739,3,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az217.mat,0,0.9392405,69,63,-1,-1,False,0.7819479,0.20284088
20260204_100739_beam3_az226,20260204_100739,3,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az226.mat,0,0.63822794,47,62,-1,-1,False,0.68114805,0.38224393
20260204_100739_beam3_az235,20260204_100739,3,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az235.mat,0,0.619451,43,63,-1,-1,False,0.8049509,0.06812257
20260204_100739_beam3_az244,20260204_100739,3,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az244.mat,0,0.8249938,39,43,-1,-1,False,0.68829983,0.22331874
20260204_100739_beam3_az253,20260204_100739,3,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az253.mat,0,0.597105,40,60,-1,-1,False,0.7086169,0.33435422
20260204_100739_beam3_az262,20260204_100739,3,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az262.mat,0,0.54705566,60,62,-1,-1,False,0.6634817,0.2804739
20260204_100739_beam4_az001,20260204_100739,4,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az001.mat,0,0.50491226,41,68,-1,-1,False,0.84259295,0.19744343
20260204_100739_beam4_az010,20260204_100739,4,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az010.mat,0,0.8210555,51,61,-1,-1,False,0.7225982,0.22910841
20260204_100739_beam4_az019,20260204_100739,4,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az019.mat,0,0.41330972,51,62,-1,-1,False,0.8422647,0.053613976
20260204_100739_beam4_az028,20260204_100739,4,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam4_az028.mat,0,0.60313356,56,67,-1,-1,False,0.7248799,0.21055663
20260204_100739_beam4_az037,20260204_100739,4,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az037.mat,0,0.72615236,69,63,-1,-1,False,0.7739127,0.10251145
20260204_100739_beam4_az046,20260204_100739,4,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az046.mat,0,0.69503975,61,64,-1,-1,False,0.7217717,0.18700339
20260204_100739_beam4_az055,20260204_100739,4,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az055.mat,0,0.437451,56,62,-1,-1,False,0.82290107,0.115644
20260204_100739_beam4_az064,20260204_100739,4,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az064.mat,0,0.4812824,65,62,-1,-1,False,0.74904853,0.27589405
20260204_100739_beam4_az073,20260204_100739,4,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az073.mat,0,0.6144686,64,63,-1,-1,False,0.80455184,0.063920446
20260204_100739_beam4_az082,20260204_100739,4,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az082.mat,0,0.5753366,67,67,-1,-1,False,0.69178957,0.30892652
20260204_100739_beam4_az091,20260204_100739,4,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az091.mat,0,0.5674179,72,63,-1,-1,False,0.82688963,0.08714764
20260204_100739_beam4_az100,20260204_100739,4,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az100.mat,0,0.30835593,76,69,-1,-1,False,0.59829605,0.21614733
20260204_100739_beam4_az109,20260204_100739,4,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az109.mat,0,0.33774942,77,62,-1,-1,False,0.8030025,0.06716076
20260204_100739_beam4_az118,20260204_100739,4,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az118.mat,0,0.35940737,42,65,-1,-1,False,0.75148606,0.612855
20260204_100739_beam4_az127,20260204_100739,4,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az127.mat,0,0.34579945,32,68,-1,-1,False,0.8219424,0.08123703
20260204_100739_beam4_az136,20260204_100739,4,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az136.mat,0,0.61206347,60,66,-1,-1,False,0.76072794,0.24023795
