sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,target_present,raw_score,pred_range_index,pred_velocity_index,true_range_index,true_velocity_index,localization_ok,roi_quality,polarimetric_confidence
20260204_100739_beam1_az262,20260204_100739,1,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam1_az262.mat,0,0.64395547,60,60,-1,-1,False,0.64131147,0.17539388
20260204_100739_beam2_az001,20260204_100739,2,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az001.mat,0,0.8281189,71,65,-1,-1,False,0.772722,0.080920614
20260204_100739_beam2_az010,20260204_100739,2,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az010.mat,0,0.48007062,57,68,-1,-1,False,0.7185068,0.20094404
20260204_100739_beam2_az019,20260204_100739,2,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az019.mat,0,0.57295597,39,68,-1,-1,False,0.8230649,0.4025478
20260204_100739_beam2_az028,20260204_100739,2,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az028.mat,0,0.6582483,51,60,-1,-1,False,0.7476392,0.19055381
20260204_100739_beam2_az037,20260204_100739,2,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az037.mat,0,0.8923205,72,64,-1,-1,False,0.6950429,0.23670162
20260204_100739_beam2_az046,20260204_100739,2,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az046.mat,0,0.45670095,34,69,-1,-1,False,0.750841,0.31666568
20260204_100739_beam2_az055,20260204_100739,2,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az055.mat,0,0.5179449,73,64,-1,-1,False,0.71434915,0.39521062
20260204_100739_beam2_az064,20260204_100739,2,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az064.mat,0,0.43758607,29,60,-1,-1,False,0.83201754,0.34011522
20260204_100739_beam2_az073,20260204_100739,2,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az073.mat,0,0.7055376,73,63,-1,-1,False,0.7696131,0.16065355
20260204_100739_beam2_az082,20260204_100739,2,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az082.mat,0,0.53900987,48,68,-1,-1,False,0.7071672,0.19832617
20260204_100739_beam2_az091,20260204_100739,2,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az091.mat,0,0.7435308,60,64,-1,-1,False,0.8419161,0.09455392
20260204_100739_beam2_az100,20260204_100739,2,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az100.mat,0,0.6541633,62,61,-1,-1,False,0.64453447,0.2768277
20260204_100739_beam2_az109,20260204_100739,2,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az109.mat,0,0.37436438,37,69,-1,-1,False,0.8072225,0.2567908
20260204_100739_beam2_az118,20260204_100739,2,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az118.mat,0,0.55491495,45,60,-1,-1,False,0.7403585,0.41517523
20260204_100739_beam2_az127,20260204_100739,2,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az127.mat,0,0.44529846,78,69,-1,-1,False,0.737224,0.022766113
20260204_100739_beam2_az136,20260204_100739,2,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az136.mat,0,0.60756505,40,59,-1,-1,False,0.7885363,0.123965956
20260204_100739_beam2_az145,20260204_100739,2,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az145.mat,0,0.28366035,40,59,-1,-1,False,0.7642003,0.17868878
20260204_100739_beam2_az154,20260204_100739,2,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az154.mat,0,0.72829306,48,60,-1,-1,False,0.73300433,0.2614344
20260204_100739_beam2_az163,20260204_100739,2,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az163.mat,0,0.97239697,44,64,-1,-1,False,0.73416686,0.2723282
20260204_100739_beam2_az172,20260204_100739,2,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az172.mat,0,0.5941425,55,60,-1,-1,False,0.74552953,0.17195682
20260204_100739_beam2_az181,20260204_100739,2,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az181.mat,0,0.41803917,45,59,-1,-1,False,0.7083429,0.21419013
20260204_100739_beam2_az190,20260204_100739,2,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam2_az190.mat,0,0.93919563,47,64,-1,-1,False,0.75670576,0.3022413
20260204_100739_beam2_az199,20260204_100739,2,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az199.mat,0,0.8613024,42,61,-1,-1,False,0.79462963,0.43887037
20260204_100739_beam2_az208,20260204_100739,2,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az208.mat,0,0.87923765,51,62,-1,-1,False,0.6269523,0.33160642
20260204_100739_beam2_az217,20260204_100739,2,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az217.mat,0,0.46667,71,66,-1,-1,False,0.7515281,0.27690616
20260204_100739_beam2_az226,20260204_100739,2,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam2_az226.mat,0,0.6781207,60,62,-1,-1,False,0.6978457,0.40192237
20260204_100739_beam2_az235,20260204_100739,2,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam2_az235.mat,0,0.51227355,40,68,-1,-1,False,0.8067214,0.09381021
20260204_100739_beam2_az244,20260204_100739,2,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az244.mat,0,0.81904924,38,44,-1,-1,False,0.7078429,0.2648868
20260204_100739_beam2_az253,20260204_100739,2,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam2_az253.mat,0,0.9626578,63,65,-1,-1,False,0.69258463,0.3753266
20260204_100739_beam2_az262,20260204_100739,2,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam2_az262.mat,0,0.23798026,60,60,-1,-1,False,0.6443218,0.19908366
20260204_100739_beam3_az001,20260204_100739,3,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az001.mat,0,0.6464729,64,61,-1,-1,False,0.8078292,0.07210513
20260204_100739_beam3_az010,20260204_100739,3,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az010.mat,0,0.7831594,49,65,-1,-1,False,0.72059315,0.2586675
20260204_100739_beam3_az019,20260204_100739,3,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az019.mat,0,0.5248067,58,61,-1,-1,False,0.801775,0.05776215
20260204_100739_beam3_az028,20260204_100739,3,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az028.mat,0,0.70641804,51,62,-1,-1,False,0.73682564,0.27859908
20260204_100739_beam3_az037,20260204_100739,3,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az037.mat,0,0.9196444,72,64,-1,-1,False,0.72243893,0.15196759
20260204_100739_beam3_az046,20260204_100739,3,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam3_az046.mat,0,0.8088612,72,61,-1,-1,False,0.74150115,0.14586177
20260204_100739_beam3_az055,20260204_100739,3,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az055.mat,0,0.9513647,69,64,-1,-1,False,0.77720565,0.2259488
20260204_100739_beam3_az064,20260204_100739,3,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam3_az064.mat,0,0.5594352,39,61,-1,-1,False,0.78105104,0.27530804
20260204_100739_beam3_az073,20260204_100739,3,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az073.mat,0,0.6498896,64,63,-1,-1,False,0.77187365,0.07761462
20260204_100739_beam3_az082,20260204_100739,3,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az082.mat,0,0.45573056,69,68,-1,-1,False,0.69532746,0.25489372
20260204_100739_beam3_az091,20260204_100739,3,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az091.mat,0,0.4678052,75,61,-1,-1,False,0.81001705,0.070026666
20260204_100739_beam3_az100,20260204_100739,3,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az100.mat,0,0.591246,62,61,-1,-1,False,0.643822,0.28624466
20260204_100739_beam3_az109,20260204_100739,3,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az109.mat,0,0.7138067,49,68,-1,-1,False,0.80407786,0.20638096
20260204_100739_beam3_az118,20260204_100739,3,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam3_az118.mat,0,0.48706734,41,60,-1,-1,False,0.72134197,0.43562737
20260204_100739_beam3_az127,20260204_100739,3,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az127.mat,0,0.4645639,39,59,-1,-1,False,0.77957624,0.25424176
20260204_100739_beam3_az136,20260204_100739,3,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az136.mat,0,0.6296432,58,60,-1,-1,False,0.7645182,0.14866571
20260204_100739_beam3_az145,20260204_100739,3,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az145.mat,0,0.3870042,75,60,-1,-1,False,0.78800094,0.10253088
20260204_100739_beam3_az154,20260204_100739,3,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az154.mat,0,0.8499734,50,64,-1,-1,False,0.7347799,0.41547227
20260204_100739_beam3_az163,20260204_100739,3,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az163.mat,0,0.63912934,44,62,-1,-1,False,0.7356028,0.24856865
20260204_100739_beam3_az172,20260204_100739,3,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az172.mat,0,0.84707105,54,65,-1,-1,False,0.71713364,0.3041161
20260204_100739_beam3_az181,20260204_100739,3,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az181.mat,0,0.31244653,45,59,-1,-1,False,0.7274796,0.21041799
20260204_100739_beam3_az190,20260204_100739,3,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az190.mat,0,0.7504089,67,64,-1,-1,False,0.703879,0.27329823
20260204_100739_beam3_az199,20260204_100739,3,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az199.mat,0,0.8497346,66,61,-1,-1,False,0.77502024,0.12727436
20260204_100739_beam3_az208,20260204_100739,3,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az208.mat,0,0.8406764,51,62,-1,-1,False,0.62662095,0.34681666
20260204_100739_beam3_az217,20260204_100739,3,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az217.mat,0,0.9592962,69,64,-1,-1,False,0.77962124,0.20247728
20260204_100739_beam3_az226,20260204_100739,3,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az226.mat,0,0.7066609,60,62,-1,-1,False,0.6832036,0.4080311
20260204_100739_beam3_az235,20260204_100739,3,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az235.mat,0,0.52181196,78,61,-1,-1,False,0.78436315,0.041713208
20260204_100739_beam3_az244,20260204_100739,3,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam3_az244.mat,0,0.8096892,61,63,-1,-1,False,0.67792165,0.24819268
20260204_100739_beam3_az253,20260204_100739,3,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az253.mat,0,0.7858655,63,66,-1,-1,False,0.69200164,0.3611812
20260204_100739_beam3_az262,20260204_100739,3,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam3_az262.mat,0,0.26663506,60,68,-1,-1,False,0.6355712,0.20240854
20260204_100739_beam4_az001,20260204_100739,4,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az001.mat,0,0.687517,41,69,-1,-1,False,0.8216078,0.15447941
20260204_100739_beam4_az010,20260204_100739,4,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az010.mat,0,0.6776186,36,68,-1,-1,False,0.76049197,0.47753906
20260204_100739_beam4_az019,20260204_100739,4,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az019.mat,0,0.50414747,53,61,-1,-1,False,0.8341304,0.04490346
20260204_100739_beam4_az028,20260204_100739,4,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100739_beam4_az028.mat,0,0.49523538,57,68,-1,-1,False,0.7202582,0.16919005
20260204_100739_beam4_az037,20260204_100739,4,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az037.mat,0,0.68494695,72,61,-1,-1,False,0.774168,0.09699141
20260204_100739_beam4_az046,20260204_100739,4,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az046.mat,0,0.5705185,34,70,-1,-1,False,0.7019474,0.27413702
20260204_100739_beam4_az055,20260204_100739,4,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az055.mat,0,0.5440896,73,62,-1,-1,False,0.8276135,0.13745213
20260204_100739_beam4_az064,20260204_100739,4,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az064.mat,0,0.608777,39,59,-1,-1,False,0.73154104,0.31820136
20260204_100739_beam4_az073,20260204_100739,4,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az073.mat,0,0.9165313,52,63,-1,-1,False,0.8111217,0.08293695
20260204_100739_beam4_az082,20260204_100739,4,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az082.mat,0,0.57674783,68,68,-1,-1,False,0.6842144,0.2584664
20260204_100739_beam4_az091,20260204_100739,4,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100739_beam4_az091.mat,0,0.5248353,57,68,-1,-1,False,0.83734685,0.08952059
20260204_100739_beam4_az100,20260204_100739,4,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az100.mat,0,0.49537447,61,60,-1,-1,False,0.6523182,0.23796023
20260204_100739_beam4_az109,20260204_100739,4,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az109.mat,0,0.7577327,68,61,-1,-1,False,0.8043081,0.060113464
20260204_100739_beam4_az118,20260204_100739,4,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az118.mat,0,0.77057004,43,66,-1,-1,False,0.75517255,0.60656494
20260204_100739_beam4_az127,20260204_100739,4,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az127.mat,0,0.6770771,42,59,-1,-1,False,0.8192243,0.3565784
20260204_100739_beam4_az136,20260204_100739,4,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100739_beam4_az136.mat,0,0.8057882,56,64,-1,-1,False,0.76686966,0.29274648
