sample_id,source_file,beam_layer,azimuth_deg,distance_m,velocity_mps,mat_path,target_present,raw_score,pred_range_index,pred_velocity_index,true_range_index,true_velocity_index,localization_ok,roi_quality,polarimetric_confidence
20260204_100802_beam1_az154,20260204_100802,1,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam1_az154.mat,0,0.11971546,52,69,-1,-1,False,0.5846314,0.14252114
20260204_100802_beam1_az163,20260204_100802,1,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam1_az163.mat,0,0.061919544,86,125,-1,-1,False,0.2441717,4.480225e-06
20260204_100802_beam1_az172,20260204_100802,1,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam1_az172.mat,0,0.05848651,83,65,-1,-1,False,0.49969894,0.15928568
20260204_100802_beam1_az181,20260204_100802,1,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam1_az181.mat,0,0.062026642,59,66,-1,-1,False,0.51121014,0.081857
20260204_100802_beam1_az190,20260204_100802,1,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az190.mat,0,0.09145783,83,65,-1,-1,False,0.5122941,0.18438452
20260204_100802_beam1_az199,20260204_100802,1,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az199.mat,0,0.44584933,81,65,-1,-1,False,0.47084966,0.1456468
20260204_100802_beam1_az208,20260204_100802,1,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az208.mat,0,0.054495454,63,66,-1,-1,False,0.5120889,0.056609817
20260204_100802_beam1_az217,20260204_100802,1,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az217.mat,0,0.06117174,86,125,-1,-1,False,0.24464414,0.0043129604
20260204_100802_beam1_az226,20260204_100802,1,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam1_az226.mat,0,0.0806014,83,64,-1,-1,False,0.49471733,0.16385058
20260204_100802_beam1_az235,20260204_100802,1,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az235.mat,0,0.057808544,83,65,-1,-1,False,0.5244678,0.14213422
20260204_100802_beam1_az244,20260204_100802,1,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az244.mat,0,0.10221708,75,66,-1,-1,False,0.5279149,0.06962359
20260204_100802_beam1_az253,20260204_100802,1,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az253.mat,0,0.0509067,83,127,-1,-1,False,0.25093004,0.0
20260204_100802_beam1_az262,20260204_100802,1,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam1_az262.mat,0,0.04287936,3,0,-1,-1,False,0.32464957,0.008530007
20260204_100802_beam2_az001,20260204_100802,2,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az001.mat,0,0.05118358,20,66,-1,-1,False,0.7531744,0.48549414
20260204_100802_beam2_az010,20260204_100802,2,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az010.mat,0,0.07174058,24,126,-1,-1,False,0.74185246,0.5099256
20260204_100802_beam2_az019,20260204_100802,2,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam2_az019.mat,0,0.04874453,0,127,-1,-1,False,0.24781166,0.0
20260204_100802_beam2_az028,20260204_100802,2,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az028.mat,0,0.09946176,93,66,-1,-1,False,0.41868147,0.043119688
20260204_100802_beam2_az037,20260204_100802,2,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az037.mat,0,0.041344747,20,71,-1,-1,False,0.7603504,0.43925586
20260204_100802_beam2_az046,20260204_100802,2,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az046.mat,0,0.10368078,83,64,-1,-1,False,0.5460584,0.19781752
20260204_100802_beam2_az055,20260204_100802,2,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az055.mat,0,0.052912053,83,64,-1,-1,False,0.5345817,0.19369705
20260204_100802_beam2_az064,20260204_100802,2,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam2_az064.mat,0,0.0727702,83,64,-1,-1,False,0.6213723,0.26972952
20260204_100802_beam2_az073,20260204_100802,2,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az073.mat,0,0.053447288,83,63,-1,-1,False,0.5380402,0.18360098
20260204_100802_beam2_az082,20260204_100802,2,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az082.mat,0,0.072551265,64,94,-1,-1,False,0.46874988,0.006708838
20260204_100802_beam2_az091,20260204_100802,2,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az091.mat,0,0.04942777,3,127,-1,-1,False,0.385283,0.03472315
20260204_100802_beam2_az100,20260204_100802,2,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az100.mat,0,0.13370256,83,64,-1,-1,False,0.5532425,0.21130043
20260204_100802_beam2_az109,20260204_100802,2,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az109.mat,0,0.08018296,82,66,-1,-1,False,0.48448396,0.09318103
20260204_100802_beam2_az118,20260204_100802,2,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az118.mat,0,0.07839991,83,64,-1,-1,False,0.5632631,0.19835559
20260204_100802_beam2_az127,20260204_100802,2,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam2_az127.mat,0,0.07287994,83,63,-1,-1,False,0.5297477,0.18537658
20260204_100802_beam2_az136,20260204_100802,2,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az136.mat,0,0.1136116,83,64,-1,-1,False,0.5444775,0.21120709
20260204_100802_beam2_az145,20260204_100802,2,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam2_az145.mat,0,0.06383273,83,63,-1,-1,False,0.54256356,0.19183506
20260204_100802_beam2_az154,20260204_100802,2,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az154.mat,0,0.07623697,83,64,-1,-1,False,0.5235484,0.18347028
20260204_100802_beam2_az163,20260204_100802,2,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az163.mat,0,0.045023117,86,125,-1,-1,False,0.24832821,0.0
20260204_100802_beam2_az172,20260204_100802,2,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az172.mat,0,0.077772245,83,64,-1,-1,False,0.5224648,0.17593451
20260204_100802_beam2_az181,20260204_100802,2,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az181.mat,0,0.04495704,24,127,-1,-1,False,0.5542491,0.1792688
20260204_100802_beam2_az190,20260204_100802,2,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az190.mat,0,0.09785913,83,64,-1,-1,False,0.54283386,0.21258458
20260204_100802_beam2_az199,20260204_100802,2,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az199.mat,0,0.1349567,80,65,-1,-1,False,0.6097119,0.20973662
20260204_100802_beam2_az208,20260204_100802,2,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam2_az208.mat,0,0.03713625,86,125,-1,-1,False,0.26571864,0.0
20260204_100802_beam2_az217,20260204_100802,2,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az217.mat,0,0.053978167,4,127,-1,-1,False,0.38591063,0.042289406
20260204_100802_beam2_az226,20260204_100802,2,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam2_az226.mat,0,0.1411423,82,65,-1,-1,False,0.4895518,0.10681673
20260204_100802_beam2_az235,20260204_100802,2,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az235.mat,0,0.039882977,83,63,-1,-1,False,0.54187,0.17098771
20260204_100802_beam2_az244,20260204_100802,2,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az244.mat,0,0.10889669,83,66,-1,-1,False,0.5279598,0.16724949
20260204_100802_beam2_az253,20260204_100802,2,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az253.mat,0,0.037547983,46,99,-1,-1,False,0.52709603,0.073918715
20260204_100802_beam2_az262,20260204_100802,2,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam2_az262.mat,0,0.061646752,82,66,-1,-1,False,0.47445875,0.05504562
20260204_100802_beam3_az001,20260204_100802,3,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az001.mat,0,0.102026545,13,69,-1,-1,False,0.59351104,0.18396823
20260204_100802_beam3_az010,20260204_100802,3,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az010.mat,0,0.19836034,13,59,-1,-1,False,0.61631453,0.26786676
20260204_100802_beam3_az019,20260204_100802,3,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az019.mat,0,0.09567549,15,59,-1,-1,False,0.64022684,0.35693482
20260204_100802_beam3_az028,20260204_100802,3,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az028.mat,0,0.10242192,1,65,-1,-1,False,0.53573406,0.16188361
20260204_100802_beam3_az037,20260204_100802,3,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam3_az037.mat,0,0.04772317,83,64,-1,-1,False,0.58607846,0.13675337
20260204_100802_beam3_az046,20260204_100802,3,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az046.mat,0,0.049963072,81,69,-1,-1,False,0.5520345,0.03766347
20260204_100802_beam3_az055,20260204_100802,3,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam3_az055.mat,0,0.0822787,96,65,-1,-1,False,0.47850895,0.050321326
20260204_100802_beam3_az064,20260204_100802,3,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam3_az064.mat,0,0.05098732,81,60,-1,-1,False,0.65719336,0.19809215
20260204_100802_beam3_az073,20260204_100802,3,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az073.mat,0,0.08988873,96,65,-1,-1,False,0.48107308,0.052977268
20260204_100802_beam3_az082,20260204_100802,3,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az082.mat,0,0.04666125,47,74,-1,-1,False,0.6985118,0.20239285
20260204_100802_beam3_az091,20260204_100802,3,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az091.mat,0,0.13459395,81,61,-1,-1,False,0.77350074,0.563969
20260204_100802_beam3_az100,20260204_100802,3,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az100.mat,0,0.13106482,97,65,-1,-1,False,0.5083491,0.078088
20260204_100802_beam3_az109,20260204_100802,3,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az109.mat,0,0.107129484,97,65,-1,-1,False,0.4924709,0.05357299
20260204_100802_beam3_az118,20260204_100802,3,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az118.mat,0,0.06709678,96,65,-1,-1,False,0.51029813,0.046348665
20260204_100802_beam3_az127,20260204_100802,3,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam3_az127.mat,0,0.23169725,82,64,-1,-1,False,0.62406754,0.11412456
20260204_100802_beam3_az136,20260204_100802,3,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az136.mat,0,0.12047087,97,65,-1,-1,False,0.5025149,0.07904994
20260204_100802_beam3_az145,20260204_100802,3,145.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az145.mat,0,0.1361047,97,65,-1,-1,False,0.49942452,0.06697005
20260204_100802_beam3_az154,20260204_100802,3,154.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az154.mat,0,0.070506096,83,65,-1,-1,False,0.5865936,0.18908657
20260204_100802_beam3_az163,20260204_100802,3,163.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az163.mat,0,0.051485606,83,64,-1,-1,False,0.57052934,0.18053856
20260204_100802_beam3_az172,20260204_100802,3,172.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az172.mat,0,0.09649528,1,65,-1,-1,False,0.5722232,0.28327817
20260204_100802_beam3_az181,20260204_100802,3,181.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az181.mat,0,0.10398228,24,126,-1,-1,False,0.65687424,0.18511131
20260204_100802_beam3_az190,20260204_100802,3,190.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az190.mat,0,0.058765344,96,65,-1,-1,False,0.47515237,0.06822062
20260204_100802_beam3_az199,20260204_100802,3,199.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az199.mat,0,0.047578037,49,41,-1,-1,False,0.570428,0.081203915
20260204_100802_beam3_az208,20260204_100802,3,208.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az208.mat,0,0.053406443,1,65,-1,-1,False,0.57609135,0.2977719
20260204_100802_beam3_az217,20260204_100802,3,217.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam3_az217.mat,0,0.038837522,83,64,-1,-1,False,0.5788808,0.17306828
20260204_100802_beam3_az226,20260204_100802,3,226.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam3_az226.mat,0,0.16325152,82,64,-1,-1,False,0.57294244,0.1194277
20260204_100802_beam3_az235,20260204_100802,3,235.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az235.mat,0,0.0675865,83,64,-1,-1,False,0.5840886,0.16685537
20260204_100802_beam3_az244,20260204_100802,3,244.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az244.mat,0,0.059367333,77,60,-1,-1,False,0.6551208,0.08940332
20260204_100802_beam3_az253,20260204_100802,3,253.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az253.mat,0,0.057310652,1,65,-1,-1,False,0.48708165,0.19937734
20260204_100802_beam3_az262,20260204_100802,3,262.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam3_az262.mat,0,0.071040496,83,64,-1,-1,False,0.56225497,0.16782695
20260204_100802_beam4_az001,20260204_100802,4,1.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az001.mat,0,0.13448481,20,67,-1,-1,False,0.68922734,0.40732276
20260204_100802_beam4_az010,20260204_100802,4,10.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az010.mat,0,0.10406116,24,126,-1,-1,False,0.7603754,0.5177289
20260204_100802_beam4_az019,20260204_100802,4,19.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az019.mat,0,0.0522382,0,0,-1,-1,False,0.30919984,0.0
20260204_100802_beam4_az028,20260204_100802,4,28.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az028.mat,0,0.07836363,91,66,-1,-1,False,0.5336429,0.11453145
20260204_100802_beam4_az037,20260204_100802,4,37.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az037.mat,0,0.07852111,91,67,-1,-1,False,0.5371927,0.13507514
20260204_100802_beam4_az046,20260204_100802,4,46.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam4_az046.mat,0,0.11420936,83,65,-1,-1,False,0.581269,0.1775795
20260204_100802_beam4_az055,20260204_100802,4,55.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam4_az055.mat,0,0.07368564,83,64,-1,-1,False,0.60071015,0.1915267
20260204_100802_beam4_az064,20260204_100802,4,64.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az064.mat,0,0.058447383,83,64,-1,-1,False,0.6315996,0.22884676
20260204_100802_beam4_az073,20260204_100802,4,73.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az073.mat,0,0.10521204,83,64,-1,-1,False,0.6114976,0.2259155
20260204_100802_beam4_az082,20260204_100802,4,82.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az082.mat,0,0.05673675,91,66,-1,-1,False,0.5263586,0.18403329
20260204_100802_beam4_az091,20260204_100802,4,91.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam4_az091.mat,0,0.04260049,81,61,-1,-1,False,0.7544114,0.57502896
20260204_100802_beam4_az100,20260204_100802,4,100.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/train/Background_IQ/IQ_Data/20260204_100802_beam4_az100.mat,0,0.077072695,83,64,-1,-1,False,0.61381924,0.21755654
20260204_100802_beam4_az109,20260204_100802,4,109.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/test/Background_IQ/IQ_Data/20260204_100802_beam4_az109.mat,0,0.097526476,39,69,-1,-1,False,0.7056358,0.20118725
20260204_100802_beam4_az118,20260204_100802,4,118.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az118.mat,0,0.074988134,83,64,-1,-1,False,0.58633494,0.15418029
20260204_100802_beam4_az127,20260204_100802,4,127.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az127.mat,0,0.1551742,83,64,-1,-1,False,0.596722,0.18796767
20260204_100802_beam4_az136,20260204_100802,4,136.0,,,/home/tobeornot8259748/projects/balloon_radar_project/data/raw/detection_dataset/val/Background_IQ/IQ_Data/20260204_100802_beam4_az136.mat,0,0.09065804,35,59,-1,-1,False,0.67310065,0.14381634
